id_venta,fecha,cliente,producto,precio,cantidad
8896,2023.08.30,luis,Teclado,350,2.0
8897,03/01/2023,PeDro ,Mouse,1200,1.0
8898,2023-08-08,PeDro ,Cables,1200,10.0
8899,2023-11-05, sofia,Monitor,15,10.0
8900,20/11/2023,JUAN,Teclado,-10,
8901,,MARTA,Teclado,1200,5.0
8902,2023-06-23, hicham ,Laptop,0,10.0
8903,2023.04.13,luis,Cables,1200,1.0
8904,13/04/2023,JUAN,Monitor,ERROR,10.0
8905,,luis,Laptop,-10,
8906,2023-08-07, sofia,Cables,1200,10.0
8907,, hicham ,Teclado,350,1.0
8908,, ana,Monitor,1200,1.0
8909,22/07/2023, hicham ,Mouse,0,
8910,27/06/2023,JUAN,Laptop,15,2.0
8911,2023.05.20, hicham ,Teclado,15,2.0
8912,2023-02-05,luis,Monitor,1200,
8913,17/04/2023, sofia,Monitor,15,5.0
8914,2023.07.14, ana,Cables,350,
8915,2023-10-28, hicham ,Monitor,0,2.0
8916,,MARTA,Laptop,-10,
8917,2023-04-05, hicham ,Laptop,ERROR,2.0
8918,25/02/2023, sofia,Laptop,0,1.0
8919,02/12/2023,MARTA,Mouse,ERROR,5.0
8920,2023-05-05, hicham ,Cables,15,5.0
8921,13/07/2023,luis,Cables,1200,2.0
8922,2023-12-30, sofia,Monitor,-10,2.0
8923,2023.04.21,MARTA,Laptop,350,
8924,2023-11-10,PeDro ,Teclado,15,5.0
8925,19/04/2023,PeDro ,Laptop,15,5.0
8926,2023-12-07,luis,Laptop,15,5.0
8927,2023-05-28, ana,Monitor,15,10.0
8928,,CARLA,Cables,350,
8929,2023-05-24,JUAN,Teclado,1200,10.0
8930,2023.02.28, hicham ,Monitor,350,2.0
8931,2023-11-01,MARTA,Mouse,-10,1.0
8932,,JUAN,Laptop,ERROR,1.0
8933,2023-12-22,MARTA,Cables,15,
8934,2023.04.26, hicham ,Mouse,0,
8935,,luis,Monitor,-10,
8936,2023-05-11, hicham ,Monitor,15,
8937,,PeDro ,Teclado,ERROR,5.0
8938,,CARLA,Laptop,15,5.0
8939,28/03/2023, hicham ,Mouse,15,1.0
8940,21/08/2023,PeDro ,Monitor,1200,
8941,,CARLA,Teclado,1200,5.0
8942,2023.02.01,JUAN,Cables,15,2.0
8943,2023-04-30,JUAN,Laptop,350,5.0
8944,29/06/2023,PeDro ,Mouse,350,10.0
8945,25/07/2023,luis,Laptop,-10,2.0
8946,16/09/2023,JUAN,Laptop,1200,2.0
8947,2023-11-29, sofia,Teclado,350,5.0
8948,2023-05-04,MARTA,Mouse,-10,2.0
8949,2023-07-04, sofia,Laptop,ERROR,1.0
8950,18/01/2023,JUAN,Teclado,350,1.0
8951,2023-01-21,PeDro ,Teclado,15,10.0
8952,, ana,Laptop,ERROR,10.0
8953,2023.12.04,PeDro ,Teclado,ERROR,
8954,2023.10.10, hicham ,Mouse,15,10.0
8955,2023-12-06,MARTA,Laptop,1200,
8956,2023.07.14, hicham ,Monitor,1200,10.0
8957,, hicham ,Teclado,15,
8958,2023.12.15, hicham ,Laptop,-10,5.0
8959,2023-09-04,MARTA,Mouse,15,10.0
8960,, ana,Monitor,0,
8961,2023.10.29, hicham ,Monitor,15,1.0
8962,2023-02-16,luis,Cables,-10,2.0
8963,20/07/2023,MARTA,Mouse,0,5.0
8964,2023-03-09, sofia,Laptop,350,10.0
8965,, sofia,Cables,ERROR,
8966,2023.09.17, sofia,Monitor,-10,2.0
8967,2023-06-16,luis,Laptop,350,
8968,23/10/2023, ana,Monitor,1200,
8969,2023-05-31, sofia,Mouse,15,
8970,2023-11-29, ana,Mouse,-10,1.0
8971,04/09/2023, ana,Monitor,0,
8972,2023.08.31,PeDro ,Monitor,-10,10.0
8973,2023-10-17,CARLA,Monitor,15,1.0
8974,2023.12.30, sofia,Cables,1200,
8975,24/01/2023, hicham ,Cables,350,
8976,, sofia,Cables,0,5.0
8977,2023-12-18, sofia,Laptop,1200,2.0
8978,26/04/2023, ana,Teclado,1200,10.0
8979,2023-11-14, sofia,Mouse,-10,5.0
8980,2023.04.08, sofia,Mouse,ERROR,
8981,2023.05.08,PeDro ,Cables,15,5.0
8982,15/04/2023,CARLA,Laptop,ERROR,2.0
8983,2023-11-20,MARTA,Laptop,1200,
8984,30/08/2023, sofia,Teclado,ERROR,
8985,22/12/2023, sofia,Cables,350,2.0
8986,27/03/2023, ana,Cables,ERROR,10.0
8987,2023.07.09,CARLA,Cables,0,10.0
8988,2023.06.06, hicham ,Laptop,1200,
8989,, ana,Mouse,-10,2.0
8990,, ana,Laptop,350,10.0
8991,15/06/2023,luis,Cables,15,1.0
8992,18/11/2023, sofia,Monitor,ERROR,2.0
8993,2023.10.13,JUAN,Laptop,-10,5.0
8994,24/05/2023, ana,Cables,1200,
8995,,JUAN,Laptop,15,10.0
8996,2023-02-15, sofia,Cables,350,10.0
8997,2023.06.17,PeDro ,Cables,1200,5.0
8998,27/09/2023,JUAN,Laptop,ERROR,10.0
8999,,PeDro ,Cables,0,1.0
9000,27/07/2023,JUAN,Laptop,0,1.0
9001,2023-04-10,MARTA,Monitor,15,1.0
9002,, sofia,Laptop,ERROR,2.0
9003,2023-01-15, hicham ,Monitor,350,10.0
9004,2023.04.27, ana,Cables,1200,2.0
9005,31/10/2023,MARTA,Laptop,350,5.0
9006,, ana,Cables,350,10.0
9007,2023.07.05, sofia,Teclado,ERROR,5.0
9008,10/04/2023,JUAN,Cables,350,5.0
9009,,MARTA,Teclado,-10,2.0
9010,,JUAN,Teclado,0,
9011,2023.07.29, hicham ,Mouse,ERROR,10.0
9012,2023.04.10,JUAN,Monitor,1200,
9013,,JUAN,Mouse,0,2.0
9014,2023-09-07,luis,Cables,0,2.0
9015,2023-12-02,luis,Monitor,0,
9016,27/02/2023, hicham ,Teclado,350,5.0
9017,10/04/2023, sofia,Cables,15,2.0
9018,2023-08-19, sofia,Monitor,0,1.0
9019,,PeDro ,Monitor,0,5.0
9020,,JUAN,Monitor,350,5.0
9021,2023-05-14,luis,Laptop,1200,1.0
9022,04/02/2023, hicham ,Teclado,ERROR,10.0
9023,15/03/2023,luis,Cables,-10,2.0
9024,, sofia,Mouse,1200,10.0
9025,,MARTA,Teclado,-10,5.0
9026,11/01/2023,CARLA,Cables,-10,5.0
9027,2023.11.09, hicham ,Mouse,1200,2.0
9028,27/11/2023, sofia,Teclado,-10,
9029,2023.07.12, sofia,Mouse,0,1.0
9030,, ana,Cables,1200,2.0
9031,, sofia,Mouse,-10,10.0
9032,, hicham ,Mouse,350,
9033,,PeDro ,Laptop,350,
9034,2023.12.31,luis,Teclado,-10,
9035,2023.04.11, ana,Monitor,350,10.0
9036,2023.09.18,PeDro ,Laptop,15,10.0
9037,03/12/2023,MARTA,Teclado,350,10.0
9038,23/07/2023,PeDro ,Laptop,ERROR,1.0
9039,,PeDro ,Mouse,1200,
9040,2023.02.02, ana,Mouse,15,1.0
9041,,JUAN,Cables,350,1.0
9042,2023.12.06, sofia,Mouse,0,5.0
9043,,PeDro ,Monitor,1200,2.0
9044,02/12/2023,luis,Teclado,-10,1.0
9045,2023-11-30,PeDro ,Monitor,ERROR,10.0
9046,,PeDro ,Monitor,ERROR,
9047,06/10/2023,PeDro ,Cables,ERROR,2.0
9048,,JUAN,Laptop,-10,
9049,2023-01-05,luis,Teclado,15,
9050,2023.10.27, sofia,Mouse,1200,
9051,,JUAN,Cables,350,2.0
9052,2023.08.04,PeDro ,Monitor,ERROR,1.0
9053,2023-10-13, ana,Mouse,ERROR,2.0
9054,, hicham ,Teclado,0,2.0
9055,,JUAN,Laptop,15,
9056,2023.01.30,PeDro ,Teclado,ERROR,1.0
9057,2023-07-25, ana,Teclado,350,
9058,2023.04.02,PeDro ,Monitor,350,10.0
9059,2023-03-22,CARLA,Teclado,15,10.0
9060,2023-07-09,MARTA,Laptop,0,5.0
9061,,luis,Teclado,1200,2.0
9062,20/05/2023,luis,Laptop,-10,2.0
9063,2023.11.01,luis,Cables,15,10.0
9064,18/03/2023,JUAN,Cables,0,
9065,2023-03-21,luis,Teclado,15,2.0
9066,,CARLA,Teclado,1200,
9067,,PeDro ,Monitor,0,
9068,2023-08-07,PeDro ,Monitor,-10,
9069,2023.01.18, ana,Laptop,ERROR,
9070,2023-07-24,CARLA,Mouse,350,2.0
9071,13/09/2023,MARTA,Mouse,-10,5.0
9072,2023-05-22, sofia,Cables,0,2.0
9073,11/01/2023,luis,Monitor,350,2.0
9074,2023-09-26, ana,Cables,1200,1.0
9075,,CARLA,Mouse,-10,1.0
9076,,luis,Laptop,-10,5.0
9077,2023-11-03,CARLA,Laptop,15,
9078,2023.06.12, sofia,Cables,-10,
9079,2023.09.21,MARTA,Monitor,1200,5.0
9080,,CARLA,Laptop,1200,5.0
9081,14/07/2023,PeDro ,Teclado,1200,10.0
9082,2023.01.14, ana,Laptop,1200,
9083,2023.02.12,CARLA,Monitor,-10,1.0
9084,2023.02.10,CARLA,Monitor,0,
9085,2023.05.15, hicham ,Monitor,350,10.0
9086,2023.06.27,luis,Cables,0,
9087,2023-11-05,JUAN,Cables,350,
9088,2023.08.14,luis,Monitor,-10,1.0
9089,2023.08.12,luis,Laptop,0,
9090,2023.04.03,luis,Teclado,0,
9091,2023-04-23,MARTA,Teclado,0,1.0
9092,30/03/2023, sofia,Monitor,15,5.0
9093,,PeDro ,Monitor,ERROR,5.0
9094,01/05/2023,PeDro ,Cables,1200,5.0
9095,11/03/2023, ana,Monitor,1200,10.0
9096,2023.05.06,MARTA,Mouse,0,5.0
9097,2023.09.05,JUAN,Cables,1200,5.0
9098,28/02/2023,luis,Laptop,0,1.0
9099,,JUAN,Cables,-10,
9100,2023.03.20,luis,Cables,1200,
9101,,CARLA,Teclado,ERROR,
9102,2023-10-18, ana,Teclado,15,5.0
9103,08/11/2023,luis,Cables,350,5.0
9104,2023.04.04,PeDro ,Monitor,350,
9105,2023-08-13,PeDro ,Laptop,1200,
9106,2023-11-02,luis,Mouse,ERROR,1.0
9107,2023.05.15,luis,Mouse,1200,5.0
9108,05/05/2023,MARTA,Laptop,0,10.0
9109,,MARTA,Teclado,15,2.0
9110,2023.11.22, ana,Mouse,1200,
9111,2023.05.24,MARTA,Cables,350,
9112,2023-10-05,CARLA,Laptop,ERROR,1.0
9113,, hicham ,Teclado,350,2.0
9114,30/09/2023,CARLA,Cables,0,5.0
9115,2023.11.09, ana,Monitor,1200,
9116,2023-03-15,luis,Monitor,1200,
9117,2023.04.29,PeDro ,Cables,15,1.0
9118,2023-03-06,luis,Teclado,0,5.0
9119,,CARLA,Mouse,0,1.0
9120,2023.09.14, sofia,Teclado,0,5.0
9121,2023.06.22,JUAN,Mouse,350,2.0
9122,26/09/2023,JUAN,Laptop,15,10.0
9123,, sofia,Monitor,1200,
9124,2023.10.16, sofia,Monitor,ERROR,2.0
9125,2023-07-24, sofia,Cables,0,5.0
9126,2023.01.05, ana,Laptop,350,10.0
9127,,MARTA,Teclado,0,2.0
9128,2023-03-18,MARTA,Laptop,ERROR,
9129,, hicham ,Monitor,-10,10.0
9130,2023-10-28,JUAN,Cables,0,10.0
9131,,PeDro ,Mouse,0,
9132,,luis,Mouse,350,
9133,2023-03-10,PeDro ,Monitor,15,
9134,2023.01.02, ana,Mouse,-10,10.0
9135,2023-02-11, ana,Teclado,0,2.0
9136,16/09/2023,PeDro ,Cables,0,
9137,, ana,Laptop,350,10.0
9138,2023-07-19, sofia,Laptop,0,
9139,2023-10-07, ana,Monitor,1200,
9140,2023-09-10,PeDro ,Monitor,350,1.0
9141,07/10/2023, hicham ,Monitor,1200,5.0
9142,2023.12.30,MARTA,Mouse,1200,
9143,, hicham ,Teclado,0,10.0
9144,2023-12-31,JUAN,Teclado,350,2.0
9145,2023-08-24,JUAN,Cables,ERROR,
9146,2023-08-20, hicham ,Monitor,-10,
9147,2023-03-30,CARLA,Mouse,ERROR,1.0
9148,14/10/2023,MARTA,Mouse,-10,1.0
9149,2023-04-17,JUAN,Laptop,350,5.0
9150,, ana,Monitor,1200,2.0
9151,19/06/2023,JUAN,Mouse,1200,10.0
9152,, sofia,Monitor,1200,1.0
9153,, sofia,Teclado,0,5.0
9154,2023.07.15,CARLA,Teclado,15,
9155,01/04/2023,MARTA,Cables,350,
9156,19/12/2023, hicham ,Mouse,-10,1.0
9157,2023.03.24,CARLA,Teclado,15,
9158,07/08/2023,luis,Laptop,ERROR,10.0
9159,2023.12.27,PeDro ,Monitor,ERROR,5.0
9160,18/03/2023,JUAN,Teclado,15,10.0
9161,2023-07-07, sofia,Cables,1200,2.0
9162,,CARLA,Teclado,15,5.0
9163,, hicham ,Cables,15,2.0
9164,,PeDro ,Teclado,ERROR,
9165,28/07/2023,CARLA,Cables,350,
9166,2023-12-10,luis,Monitor,350,1.0
9167,,CARLA,Mouse,ERROR,
9168,12/11/2023,JUAN,Mouse,1200,
9169,2023-12-10,CARLA,Cables,15,5.0
9170,2023.02.27, ana,Monitor,1200,5.0
9171,,luis,Monitor,ERROR,10.0
9172,, sofia,Laptop,0,5.0
9173,2023-07-21,MARTA,Teclado,ERROR,
9174,,PeDro ,Monitor,15,10.0
9175,,PeDro ,Mouse,350,5.0
9176,,JUAN,Mouse,ERROR,
9177,23/04/2023,luis,Cables,1200,10.0
9178,, hicham ,Teclado,1200,
9179,2023-04-05, sofia,Teclado,350,10.0
9180,,JUAN,Cables,350,1.0
9181,06/05/2023, sofia,Teclado,ERROR,10.0
9182,, ana,Teclado,350,2.0
9183,2023-01-27,MARTA,Teclado,15,10.0
9184,,CARLA,Teclado,15,5.0
9185,2023-09-09,CARLA,Laptop,1200,10.0
9186,20/11/2023, hicham ,Cables,-10,2.0
9187,2023-04-23,JUAN,Monitor,-10,1.0
9188,2023-11-05,CARLA,Cables,ERROR,
9189,,MARTA,Teclado,350,1.0
9190,09/10/2023, hicham ,Laptop,ERROR,
9191,2023-01-02, ana,Cables,-10,10.0
9192,20/10/2023, sofia,Laptop,350,1.0
9193,2023.04.10, sofia,Laptop,ERROR,5.0
9194,09/05/2023, ana,Laptop,0,5.0
9195,2023-02-19, ana,Mouse,1200,10.0
9196,, hicham ,Laptop,0,5.0
9197,,luis,Laptop,350,
9198,2023.08.14,PeDro ,Monitor,15,2.0
9199,, ana,Cables,-10,5.0
9200,,MARTA,Laptop,350,
9201,01/12/2023,PeDro ,Cables,1200,5.0
9202,25/01/2023, hicham ,Monitor,15,
9203,,MARTA,Monitor,ERROR,1.0
9204,2023-10-09,JUAN,Monitor,0,
9205,23/05/2023, ana,Teclado,1200,10.0
9206,2023-04-25, hicham ,Mouse,350,2.0
9207,20/06/2023, sofia,Mouse,350,2.0
9208,21/02/2023,MARTA,Mouse,ERROR,
9209,2023-01-09,JUAN,Teclado,1200,
9210,, sofia,Cables,0,2.0
9211,19/07/2023, hicham ,Monitor,0,2.0
9212,2023.06.29,PeDro ,Laptop,ERROR,2.0
9213,2023-11-05,JUAN,Cables,-10,5.0
9214,2023.06.07, sofia,Laptop,15,
9215,2023.11.25, hicham ,Teclado,15,
9216,,MARTA,Monitor,-10,2.0
9217,,luis,Teclado,ERROR,
9218,2023-10-25, ana,Teclado,1200,
9219,2023-05-25, hicham ,Monitor,1200,5.0
9220,, ana,Laptop,ERROR,5.0
9221,2023-07-27, ana,Monitor,350,2.0
9222,2023-03-23, sofia,Mouse,ERROR,10.0
9223,2023.04.26,CARLA,Laptop,ERROR,2.0
9224,, sofia,Mouse,350,10.0
9225,,CARLA,Cables,15,
9226,2023.06.16, ana,Monitor,15,2.0
9227,2023.11.30, ana,Mouse,1200,1.0
9228,2023-12-17,JUAN,Mouse,-10,
9229,,luis,Teclado,0,5.0
9230,2023.03.08,PeDro ,Monitor,ERROR,10.0
9231,2023.06.04,PeDro ,Monitor,-10,1.0
9232,2023-08-29,luis,Cables,15,5.0
9233,20/03/2023, hicham ,Monitor,350,10.0
9234,2023.09.29,PeDro ,Teclado,-10,10.0
9235,2023.08.09, hicham ,Monitor,350,
9236,,luis,Teclado,0,
9237,,CARLA,Mouse,ERROR,5.0
9238,2023-01-14,CARLA,Teclado,0,10.0
9239,2023.05.16,JUAN,Mouse,350,
9240,2023.09.17,CARLA,Cables,0,10.0
9241,,MARTA,Mouse,1200,10.0
9242,30/05/2023, hicham ,Laptop,350,2.0
9243,,JUAN,Laptop,0,
9244,2023.08.09,PeDro ,Laptop,-10,1.0
9245,15/01/2023,luis,Mouse,350,
9246,2023.07.20,luis,Mouse,1200,
9247,2023.10.30, hicham ,Teclado,0,5.0
9248,2023.05.26, hicham ,Mouse,-10,1.0
9249,,JUAN,Monitor,0,5.0
9250,, sofia,Monitor,0,
9251,,JUAN,Teclado,15,10.0
9252,2023.01.26,JUAN,Monitor,ERROR,5.0
9253,2023.10.18, ana,Laptop,350,2.0
9254,2023.05.08,JUAN,Mouse,-10,
9255,,MARTA,Mouse,ERROR,
9256,,CARLA,Cables,ERROR,5.0
9257,2023.11.26,CARLA,Mouse,-10,5.0
9258,2023-01-04, ana,Cables,ERROR,5.0
9259,2023.07.12, ana,Teclado,ERROR,
9260,2023-01-02,PeDro ,Teclado,0,10.0
9261,2023-08-01,CARLA,Laptop,ERROR,1.0
9262,18/05/2023, ana,Cables,ERROR,5.0
9263,2023.10.22,CARLA,Monitor,15,10.0
9264,,MARTA,Cables,15,10.0
9265,2023-12-18,luis,Monitor,15,1.0
9266,, ana,Laptop,1200,1.0
9267,,luis,Monitor,1200,10.0
9268,05/04/2023, sofia,Teclado,0,5.0
9269,14/08/2023, ana,Monitor,-10,
9270,26/06/2023,PeDro ,Monitor,15,
9271,,MARTA,Cables,15,10.0
9272,26/02/2023,PeDro ,Teclado,ERROR,2.0
9273,24/01/2023, hicham ,Cables,0,10.0
9274,2023.06.10,MARTA,Teclado,350,
9275,15/01/2023, hicham ,Cables,-10,
9276,2023-06-13,PeDro ,Mouse,350,10.0
9277,,luis,Mouse,15,1.0
9278,, ana,Laptop,-10,2.0
9279,2023-03-13,luis,Mouse,-10,5.0
9280,2023-02-27,CARLA,Cables,0,5.0
9281,17/12/2023,luis,Teclado,0,5.0
9282,2023-11-04, sofia,Cables,350,
9283,, sofia,Laptop,ERROR,2.0
9284,2023-05-22,PeDro ,Cables,1200,10.0
9285,2023.07.31,JUAN,Monitor,1200,1.0
9286,2023.03.26, hicham ,Laptop,15,1.0
9287,,luis,Monitor,1200,10.0
9288,2023.05.21,CARLA,Monitor,15,
9289,29/01/2023,CARLA,Monitor,0,5.0
9290,23/05/2023,CARLA,Teclado,0,
9291,, hicham ,Mouse,-10,10.0
9292,2023.07.31,MARTA,Mouse,0,5.0
9293,2023.06.28, ana,Teclado,1200,
9294,2023.05.12,MARTA,Teclado,350,1.0
9295,2023-05-23, ana,Teclado,0,
9296,,luis,Teclado,0,
9297,2023-04-11, ana,Laptop,-10,2.0
9298,2023-07-23,JUAN,Laptop,ERROR,
9299,2023-12-15, hicham ,Cables,350,5.0
9300,,PeDro ,Monitor,ERROR,
9301,06/07/2023,CARLA,Teclado,ERROR,1.0
9302,,JUAN,Laptop,350,1.0
9303,2023.07.12, hicham ,Monitor,1200,10.0
9304,2023.06.13,JUAN,Monitor,15,1.0
9305,,luis,Monitor,ERROR,1.0
9306,30/11/2023,MARTA,Teclado,15,5.0
9307,, ana,Mouse,1200,
9308,2023-08-03,CARLA,Teclado,0,2.0
9309,,JUAN,Teclado,ERROR,10.0
9310,2023-08-29, sofia,Cables,350,
9311,2023.12.14,MARTA,Cables,15,
9312,2023.01.20,luis,Mouse,15,
9313,, sofia,Teclado,15,10.0
9314,2023-03-02, hicham ,Mouse,-10,
9315,05/08/2023,JUAN,Laptop,0,10.0
9316,,CARLA,Laptop,15,5.0
9317,28/02/2023, sofia,Cables,0,10.0
9318,2023-08-12, hicham ,Teclado,15,2.0
9319,31/05/2023,JUAN,Laptop,-10,
9320,2023-11-22, ana,Monitor,1200,10.0
9321,2023.09.14,MARTA,Laptop,0,
9322,2023-11-03,PeDro ,Cables,ERROR,
9323,2023.09.29,PeDro ,Mouse,350,2.0
9324,08/04/2023,PeDro ,Laptop,15,1.0
9325,2023.05.21,MARTA,Mouse,15,5.0
9326,2023.04.02, hicham ,Teclado,350,1.0
9327,2023-01-03,CARLA,Laptop,ERROR,1.0
9328,23/12/2023,JUAN,Cables,0,1.0
9329,2023.09.29,MARTA,Mouse,0,10.0
9330,2023-03-09, hicham ,Cables,350,
9331,,JUAN,Monitor,15,1.0
9332,2023-02-19,MARTA,Mouse,15,
9333,,JUAN,Monitor,0,5.0
9334,2023-07-22,luis,Mouse,1200,1.0
9335,,JUAN,Monitor,15,1.0
9336,,luis,Teclado,350,2.0
9337,09/08/2023,PeDro ,Cables,350,5.0
9338,2023.03.28,CARLA,Teclado,0,
9339,, hicham ,Monitor,350,2.0
9340,01/08/2023,MARTA,Laptop,15,5.0
9341,16/12/2023,luis,Cables,ERROR,
9342,2023.03.20,PeDro ,Teclado,ERROR,1.0
9343,,luis,Cables,-10,2.0
9344,2023-03-27,JUAN,Cables,15,2.0
9345,2023-03-25, sofia,Teclado,-10,
9346,,PeDro ,Cables,ERROR,1.0
9347,2023.02.09,JUAN,Monitor,350,
9348,2023-12-08,MARTA,Mouse,350,
9349,2023-06-12,MARTA,Laptop,15,10.0
9350,2023-02-05, sofia,Monitor,0,2.0
9351,18/06/2023, ana,Cables,350,1.0
9352,,PeDro ,Teclado,0,
9353,13/03/2023,PeDro ,Mouse,350,2.0
9354,,PeDro ,Mouse,15,2.0
9355,,MARTA,Mouse,0,10.0
9356,,MARTA,Monitor,1200,
9357,2023-01-15,JUAN,Monitor,-10,
9358,,MARTA,Mouse,350,1.0
9359,2023.05.31,PeDro ,Monitor,350,
9360,, hicham ,Cables,1200,
9361,2023-08-30,JUAN,Cables,-10,
9362,2023-12-31,luis,Monitor,350,5.0
9363,2023-02-14, sofia,Monitor,0,5.0
9364,03/07/2023, hicham ,Teclado,ERROR,
9365,2023.10.01, sofia,Monitor,ERROR,5.0
9366,2023.03.12,MARTA,Monitor,350,5.0
9367,24/10/2023, sofia,Laptop,15,
9368,,MARTA,Teclado,1200,1.0
9369,2023-03-04,MARTA,Laptop,1200,2.0
9370,, sofia,Teclado,ERROR,10.0
9371,2023.02.15,MARTA,Teclado,-10,5.0
9372,2023-12-04,CARLA,Laptop,0,
9373,2023.09.15, ana,Monitor,ERROR,1.0
9374,2023.05.20, sofia,Cables,-10,
9375,2023-03-30, ana,Cables,350,10.0
9376,2023.02.07,CARLA,Cables,350,10.0
9377,31/01/2023, hicham ,Laptop,15,
9378,2023.02.26, hicham ,Laptop,15,1.0
9379,2023-11-17,luis,Cables,350,
9380,2023-05-23, hicham ,Laptop,0,2.0
9381,, sofia,Cables,-10,
9382,2023-05-28,PeDro ,Monitor,0,2.0
9383,20/10/2023,luis,Mouse,15,5.0
9384,2023.05.27,JUAN,Cables,15,5.0
9385,23/01/2023,MARTA,Mouse,15,1.0
9386,2023.06.23, ana,Cables,-10,5.0
9387,2023.01.03,JUAN,Mouse,ERROR,10.0
9388,2023-09-22, hicham ,Teclado,-10,5.0
9389,2023-06-23,CARLA,Cables,0,10.0
9390,2023-04-21,JUAN,Cables,1200,10.0
9391,2023.12.23, sofia,Laptop,15,2.0
9392,13/03/2023, hicham ,Teclado,ERROR,10.0
9393,2023-07-21, hicham ,Teclado,-10,1.0
9394,16/05/2023,PeDro ,Laptop,1200,2.0
9395,2023.12.21,luis,Teclado,1200,2.0
9396,2023.09.10,JUAN,Monitor,350,1.0
9397,2023.02.18,MARTA,Cables,-10,2.0
9398,30/01/2023,JUAN,Monitor,ERROR,10.0
9399,, ana,Mouse,350,2.0
9400,01/11/2023,JUAN,Cables,0,
9401,2023-06-04,PeDro ,Mouse,-10,1.0
9402,, hicham ,Teclado,350,1.0
9403,2023.11.21, hicham ,Mouse,-10,
9404,2023.09.09,JUAN,Monitor,15,
9405,2023.07.19, hicham ,Cables,ERROR,1.0
9406,2023-02-28,MARTA,Laptop,15,2.0
9407,2023-09-24, hicham ,Laptop,1200,10.0
9408,,MARTA,Mouse,0,2.0
9409,,PeDro ,Laptop,350,
9410,17/11/2023,PeDro ,Monitor,15,
9411,2023.02.26,JUAN,Laptop,15,1.0
9412,06/06/2023,luis,Cables,-10,5.0
9413,2023-09-06,PeDro ,Mouse,-10,2.0
9414,2023.03.30,MARTA,Cables,350,1.0
9415,2023.02.24, ana,Teclado,-10,
9416,2023.01.19,CARLA,Teclado,1200,2.0
9417,2023.04.12, sofia,Cables,15,2.0
9418,2023.08.22, hicham ,Monitor,15,
9419,11/09/2023, hicham ,Monitor,ERROR,
9420,2023.10.05,PeDro ,Laptop,ERROR,10.0
9421,2023.01.14,CARLA,Mouse,350,5.0
9422,2023.02.06,luis,Cables,1200,10.0
9423,2023-10-28,luis,Cables,15,2.0
9424,15/12/2023, hicham ,Cables,ERROR,10.0
9425,2023-11-30,PeDro ,Mouse,350,2.0
9426,, hicham ,Monitor,15,2.0
9427,2023.12.29,PeDro ,Mouse,15,1.0
9428,,luis,Cables,-10,
9429,07/04/2023,CARLA,Laptop,1200,
9430,2023.06.09,CARLA,Cables,0,
9431,13/04/2023,JUAN,Laptop,350,
9432,2023.03.09,CARLA,Monitor,0,10.0
9433,2023-06-26,PeDro ,Teclado,-10,
9434,2023-07-09, ana,Laptop,15,1.0
9435,, ana,Cables,350,5.0
9436,2023-12-05,MARTA,Cables,1200,
9437,2023.11.10, hicham ,Cables,350,5.0
9438,2023-01-21, sofia,Laptop,350,5.0
9439,2023.05.07,PeDro ,Cables,-10,1.0
9440,,MARTA,Monitor,1200,2.0
9441,2023-09-17,luis,Monitor,1200,
9442,07/04/2023, ana,Cables,1200,
9443,,JUAN,Teclado,1200,
9444,2023-03-16,luis,Cables,1200,10.0
9445,2023.04.02, sofia,Monitor,15,5.0
9446,2023.07.16, hicham ,Mouse,350,10.0
9447,2023.10.03,luis,Cables,350,2.0
9448,23/09/2023, hicham ,Mouse,350,10.0
9449,2023-11-14,MARTA,Monitor,-10,10.0
9450,2023.09.10,JUAN,Teclado,0,
9451,,CARLA,Laptop,ERROR,2.0
9452,,CARLA,Teclado,1200,10.0
9453,2023.12.03,JUAN,Monitor,0,
9454,17/11/2023, ana,Teclado,1200,
9455,, hicham ,Laptop,1200,1.0
9456,2023.03.24,CARLA,Teclado,350,
9457,03/09/2023,PeDro ,Monitor,-10,
9458,22/02/2023, sofia,Cables,ERROR,5.0
9459,2023-12-04,PeDro ,Mouse,350,1.0
9460,,luis,Monitor,350,10.0
9461,2023.10.18, sofia,Laptop,ERROR,2.0
9462,2023.12.14, hicham ,Laptop,350,1.0
9463,20/07/2023, sofia,Mouse,350,
9464,, ana,Laptop,15,10.0
9465,,PeDro ,Cables,-10,5.0
9466,,luis,Cables,-10,1.0
9467,2023-03-14,luis,Teclado,350,
9468,,JUAN,Laptop,15,2.0
9469,2023-05-16,PeDro ,Monitor,ERROR,2.0
9470,06/04/2023,luis,Monitor,350,1.0
9471,,MARTA,Cables,-10,1.0
9472,2023.05.25,JUAN,Cables,-10,1.0
9473,,MARTA,Monitor,15,1.0
9474,, sofia,Mouse,350,
9475,2023-05-04,PeDro ,Cables,-10,
9476,2023.06.24,JUAN,Teclado,ERROR,1.0
9477,2023-01-10, sofia,Teclado,350,
9478,,CARLA,Mouse,1200,1.0
9479,2023.05.11,luis,Teclado,-10,
9480,2023-07-24, sofia,Cables,1200,2.0
9481,,PeDro ,Laptop,ERROR,5.0
9482,, sofia,Cables,1200,2.0
9483,,luis,Mouse,350,
9484,,luis,Monitor,0,2.0
9485,, sofia,Monitor,350,10.0
9486,2023-07-08,luis,Laptop,350,2.0
9487,2023.09.05,luis,Mouse,350,10.0
9488,2023-01-09, ana,Monitor,350,2.0
